Time,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
1/24/2022 22:49:19,"445","21,4","28","1027"
1/24/2022 22:54:19,"450","21,4","28","1027"
1/24/2022 22:59:19,"452","21,4","28","1027"
1/24/2022 23:04:19,"448","21,4","28","1027"
1/24/2022 23:09:19,"450","21,3","28","1027"
1/24/2022 23:14:19,"442","21,3","28","1027"
1/24/2022 23:19:19,"450","21,3","28","1027"
1/24/2022 23:24:19,"450","21,3","28","1027"
1/24/2022 23:29:19,"448","21,3","28","1026"
1/24/2022 23:34:19,"465","21,3","28","1026"
1/24/2022 23:39:19,"454","21,3","28","1026"
1/24/2022 23:44:19,"445","21,3","28","1026"
1/24/2022 23:49:19,"455","21,3","28","1026"
1/24/2022 23:54:19,"448","21,2","28","1026"
1/24/2022 23:59:19,"448","21,2","28","1027"
1/25/2022 0:04:19,"452","21,2","28","1027"
1/25/2022 0:09:19,"446","21,3","28","1027"
1/25/2022 0:14:19,"453","21,2","28","1027"
1/25/2022 0:19:19,"459","21,2","28","1027"
1/25/2022 0:24:19,"453","21,3","28","1027"
1/25/2022 0:29:19,"465","21,3","28","1026"
1/25/2022 0:34:19,"451","21,2","28","1026"
1/25/2022 0:39:19,"456","21,2","28","1026"
1/25/2022 0:44:19,"463","21,2","27","1027"
1/25/2022 0:49:19,"456","21,2","28","1026"
1/25/2022 0:54:19,"453","21,2","27","1027"
1/25/2022 0:59:19,"453","21,2","27","1026"
1/25/2022 1:04:19,"457","21,2","27","1026"
1/25/2022 1:09:19,"454","21,2","27","1026"
1/25/2022 1:14:19,"458","21,2","28","1026"
1/25/2022 1:19:19,"449","21,2","27","1027"
1/25/2022 1:24:19,"455","21,2","27","1027"
1/25/2022 1:29:19,"460","21,2","27","1027"
1/25/2022 1:34:19,"456","21,2","27","1027"
1/25/2022 1:39:19,"461","21,2","27","1027"
1/25/2022 1:44:19,"455","21,2","27","1027"
1/25/2022 1:49:19,"448","21,2","27","1027"
1/25/2022 1:54:19,"453","21,2","27","1027"
1/25/2022 1:59:19,"454","21,1","27","1027"
1/25/2022 2:04:19,"466","21,1","27","1027"
1/25/2022 2:09:19,"456","21,1","27","1027"
1/25/2022 2:14:19,"456","21,1","27","1027"
1/25/2022 2:19:19,"453","21,1","27","1027"
1/25/2022 2:24:19,"454","21,1","27","1027"
1/25/2022 2:29:19,"458","21,1","27","1027"
1/25/2022 2:34:19,"462","21,2","27","1027"
1/25/2022 2:39:19,"450","21,1","27","1026"
1/25/2022 2:44:19,"465","21,2","27","1027"
1/25/2022 2:49:19,"467","21,1","27","1027"
1/25/2022 2:54:19,"466","21,1","27","1027"
1/25/2022 2:59:19,"462","21,1","27","1027"
1/25/2022 3:04:19,"455","21,1","27","1027"
1/25/2022 3:09:19,"478","21,1","27","1027"
1/25/2022 3:14:19,"457","21,1","27","1027"
1/25/2022 3:19:19,"465","21,1","27","1027"
1/25/2022 3:24:19,"468","21,1","27","1027"
1/25/2022 3:29:19,"459","21,1","27","1027"
1/25/2022 3:34:19,"456","21,1","27","1027"
1/25/2022 3:39:19,"458","21,1","27","1027"
1/25/2022 3:44:19,"469","21,1","27","1027"
1/25/2022 3:49:19,"467","21,1","27","1027"
1/25/2022 3:54:19,"457","21,1","27","1027"
1/25/2022 3:59:19,"469","21,1","27","1027"
1/25/2022 4:04:19,"471","21,1","27","1027"
1/25/2022 4:09:19,"467","21,1","27","1027"
1/25/2022 4:14:19,"465","21,0","27","1027"
1/25/2022 4:19:19,"468","21,1","27","1027"
1/25/2022 4:24:19,"463","21,0","27","1027"
1/25/2022 4:29:19,"478","21,1","27","1026"
1/25/2022 4:34:19,"477","21,0","27","1026"
1/25/2022 4:39:19,"464","21,0","27","1026"
1/25/2022 4:44:19,"474","21,0","27","1026"
1/25/2022 4:49:19,"469","21,0","27","1026"
1/25/2022 4:54:19,"463","21,1","27","1026"
1/25/2022 4:59:19,"462","21,0","27","1026"
1/25/2022 5:04:19,"476","21,1","27","1026"
1/25/2022 5:09:19,"464","21,1","27","1026"
1/25/2022 5:14:19,"456","21,0","27","1026"
1/25/2022 5:19:19,"461","21,0","27","1026"
1/25/2022 5:24:19,"456","21,0","27","1026"
1/25/2022 5:29:19,"454","21,0","27","1026"
1/25/2022 5:34:19,"464","21,0","27","1026"
1/25/2022 5:39:19,"463","21,0","27","1026"
1/25/2022 5:44:19,"456","21,0","27","1026"
1/25/2022 5:49:19,"461","21,0","27","1026"
1/25/2022 5:54:19,"462","21,0","27","1026"
1/25/2022 5:59:19,"456","21,0","27","1026"
1/25/2022 6:04:19,"458","21,0","27","1026"
1/25/2022 6:09:19,"456","21,0","27","1026"
1/25/2022 6:14:19,"448","21,0","27","1026"
1/25/2022 6:19:19,"453","21,0","27","1026"
1/25/2022 6:24:19,"457","21,0","27","1026"
1/25/2022 6:29:19,"452","21,0","27","1026"
1/25/2022 6:34:19,"460","21,1","27","1026"
1/25/2022 6:39:19,"479","21,1","27","1026"
1/25/2022 6:44:19,"475","21,1","27","1026"
1/25/2022 6:49:19,"467","21,1","27","1026"
1/25/2022 6:54:19,"464","21,1","28","1026"
1/25/2022 6:59:19,"475","21,1","28","1026"
1/25/2022 7:04:19,"472","21,0","29","1026"
1/25/2022 7:09:19,"473","21,0","29","1026"
1/25/2022 7:14:19,"457","21,0","28","1026"
1/25/2022 7:19:19,"452","21,0","28","1026"
1/25/2022 7:24:19,"461","21,0","28","1026"
1/25/2022 7:29:19,"458","21,0","28","1026"
1/25/2022 7:34:19,"452","21,0","28","1026"
1/25/2022 7:39:19,"466","21,0","28","1026"
1/25/2022 7:44:19,"460","21,0","28","1026"
1/25/2022 7:49:19,"461","21,0","28","1026"
1/25/2022 7:54:19,"457","21,0","28","1026"
1/25/2022 7:59:19,"456","21,0","28","1026"
1/25/2022 8:04:19,"446","21,0","28","1026"
1/25/2022 8:09:19,"460","21,0","28","1026"
1/25/2022 8:14:19,"469","21,0","28","1026"
1/25/2022 8:19:19,"448","21,0","28","1026"
1/25/2022 8:24:19,"462","21,0","28","1026"
1/25/2022 8:29:19,"474","21,0","28","1026"
1/25/2022 8:34:19,"519","21,0","28","1027"
1/25/2022 8:39:19,"555","21,1","28","1027"
1/25/2022 8:44:19,"563","21,2","28","1026"
1/25/2022 8:49:19,"599","21,2","28","1026"
1/25/2022 8:54:19,"601","21,3","28","1026"
1/25/2022 8:59:19,"577","21,3","28","1026"
1/25/2022 9:04:19,"668","21,4","28","1026"
1/25/2022 9:09:19,"632","21,4","28","1026"
1/25/2022 9:14:19,"609","21,5","28","1026"
1/25/2022 9:19:19,"596","21,5","28","1026"
1/25/2022 9:24:19,"589","21,5","28","1026"
1/25/2022 9:29:19,"578","21,6","28","1027"
1/25/2022 9:34:19,"651","21,6","28","1026"
1/25/2022 9:39:19,"643","21,6","28","1026"
1/25/2022 9:44:19,"643","21,7","28","1027"
1/25/2022 9:49:19,"633","21,8","28","1027"
1/25/2022 9:54:19,"658","21,8","28","1027"
1/25/2022 9:59:19,"810","21,9","29","1026"
1/25/2022 10:04:19,"823","22,0","29","1026"
1/25/2022 10:09:19,"786","22,0","29","1026"
1/25/2022 10:14:19,"765","22,0","29","1026"
1/25/2022 10:19:19,"772","22,1","29","1027"
1/25/2022 10:24:19,"795","22,1","29","1027"
1/25/2022 10:29:19,"767","22,1","29","1027"
1/25/2022 10:34:19,"733","22,1","29","1027"
1/25/2022 10:39:19,"710","22,1","29","1027"
1/25/2022 10:44:19,"669","22,0","29","1027"
1/25/2022 10:49:19,"651","22,0","29","1027"
1/25/2022 10:54:19,"632","22,0","28","1027"
1/25/2022 10:59:19,"651","22,0","29","1027"
1/25/2022 11:04:19,"676","22,0","29","1027"
1/25/2022 11:09:19,"674","22,0","29","1027"
1/25/2022 11:14:19,"667","22,0","29","1027"
1/25/2022 11:19:19,"674","22,0","29","1027"
1/25/2022 11:24:19,"684","22,0","29","1027"
1/25/2022 11:29:19,"763","22,1","29","1027"
1/25/2022 11:34:19,"795","22,0","29","1027"
1/25/2022 11:39:19,"732","22,0","29","1027"
1/25/2022 11:44:19,"680","21,9","29","1027"
1/25/2022 11:49:19,"623","21,9","29","1027"
1/25/2022 11:54:19,"641","21,9","29","1027"
1/25/2022 11:59:19,"733","22,0","29","1027"
1/25/2022 12:04:19,"723","22,0","29","1027"
1/25/2022 12:09:19,"746","22,1","29","1027"
1/25/2022 12:14:19,"697","22,1","29","1027"
1/25/2022 12:19:19,"649","22,1","29","1027"
1/25/2022 12:24:19,"604","22,1","29","1027"
1/25/2022 12:29:19,"585","22,1","28","1026"
1/25/2022 12:34:19,"588","22,1","29","1027"
1/25/2022 12:39:19,"672","22,2","29","1027"
1/25/2022 12:44:19,"762","22,2","29","1026"
1/25/2022 12:49:19,"763","22,2","29","1026"
1/25/2022 12:54:19,"698","22,2","29","1026"
1/25/2022 12:59:19,"669","22,2","29","1026"
1/25/2022 13:04:19,"608","22,1","29","1026"
1/25/2022 13:09:19,"585","22,1","29","1026"
1/25/2022 13:14:19,"562","22,0","29","1027"
1/25/2022 13:19:19,"567","22,0","29","1026"
1/25/2022 13:24:19,"566","22,1","29","1027"
1/25/2022 13:29:19,"631","22,1","29","1027"
1/25/2022 13:34:19,"699","22,1","29","1026"
1/25/2022 13:39:19,"676","22,1","29","1026"
1/25/2022 13:44:19,"694","22,1","29","1026"
1/25/2022 13:49:19,"683","22,1","29","1026"
1/25/2022 13:54:19,"735","22,2","29","1026"
1/25/2022 13:59:19,"651","22,3","29","1026"
1/25/2022 14:04:19,"616","21,9","29","1026"
1/25/2022 14:09:19,"591","21,7","29","1026"
1/25/2022 14:14:19,"581","21,6","29","1026"
1/25/2022 14:19:19,"583","21,5","29","1026"
1/25/2022 14:24:19,"592","21,5","29","1026"
1/25/2022 14:29:19,"590","21,5","29","1026"
1/25/2022 14:34:19,"583","21,5","29","1026"
1/25/2022 14:39:19,"607","21,5","29","1026"
1/25/2022 14:44:19,"630","21,5","29","1026"
1/25/2022 14:49:19,"629","21,5","29","1026"
1/25/2022 14:54:19,"639","21,6","30","1026"
1/25/2022 14:59:19,"654","21,6","30","1026"
1/25/2022 15:04:19,"623","21,5","29","1026"
1/25/2022 15:09:19,"567","21,7","28","1026"
1/25/2022 15:14:19,"459","22,3","22","1026"
1/25/2022 15:19:19,"431","22,4","20","1026"
1/25/2022 15:24:19,"447","22,5","18","1026"
1/25/2022 15:29:19,"477","22,6","18","1026"
1/25/2022 15:34:19,"458","22,7","16","1026"
1/25/2022 15:39:19,"458","22,8","15","1026"
1/25/2022 15:44:19,"460","22,8","15","1026"
1/25/2022 15:49:19,"450","22,9","14","1026"
1/25/2022 15:54:19,"445","22,9","14","1026"
1/25/2022 15:59:19,"453","22,9","13","1026"
1/25/2022 16:04:19,"451","23,0","13","1026"
1/25/2022 16:09:19,"465","23,0","12","1026"
1/25/2022 16:14:19,"452","23,0","12","1026"
1/25/2022 16:19:19,"465","23,0","12","1026"
1/25/2022 16:24:19,"472","23,0","12","1026"
1/25/2022 16:29:19,"480","23,0","12","1026"
1/25/2022 16:34:19,"470","23,0","13","1026"
1/25/2022 16:39:19,"474","23,0","13","1026"
1/25/2022 16:44:19,"480","23,0","13","1026"
1/25/2022 16:49:19,"471","23,0","14","1026"
1/25/2022 16:54:19,"475","23,0","14","1026"
1/25/2022 16:59:19,"475","23,0","14","1026"
1/25/2022 17:04:19,"475","23,0","15","1026"
1/25/2022 17:09:19,"478","23,0","15","1026"
1/25/2022 17:14:19,"482","22,9","15","1026"
1/25/2022 17:19:19,"467","22,9","16","1026"
1/25/2022 17:24:19,"476","22,9","16","1026"
1/25/2022 17:29:19,"475","22,9","16","1026"
1/25/2022 17:34:19,"470","22,9","17","1026"
1/25/2022 17:39:19,"479","22,9","17","1026"
1/25/2022 17:44:19,"480","22,9","17","1026"
1/25/2022 17:49:19,"477","22,8","17","1026"
1/25/2022 17:54:19,"481","22,9","18","1026"
1/25/2022 17:59:19,"479","22,9","18","1026"
1/25/2022 18:04:19,"485","22,8","18","1026"
1/25/2022 18:09:19,"481","22,8","19","1026"
1/25/2022 18:14:19,"481","22,8","19","1026"
1/25/2022 18:19:19,"469","22,8","19","1026"
1/25/2022 18:24:19,"470","22,8","19","1026"
1/25/2022 18:29:19,"469","22,8","20","1026"
1/25/2022 18:34:19,"473","22,8","20","1026"
1/25/2022 18:39:19,"471","22,8","20","1026"
1/25/2022 18:44:19,"476","22,8","20","1026"
1/25/2022 18:49:19,"459","22,8","21","1026"
1/25/2022 18:54:19,"475","22,8","21","1026"
1/25/2022 18:59:19,"466","22,8","21","1026"
1/25/2022 19:04:19,"469","22,8","21","1026"
1/25/2022 19:09:19,"468","22,8","21","1026"
1/25/2022 19:14:19,"454","22,8","21","1026"
1/25/2022 19:19:19,"472","22,8","21","1026"
1/25/2022 19:24:19,"463","22,8","22","1026"
1/25/2022 19:29:19,"467","22,8","22","1026"
1/25/2022 19:34:19,"467","22,8","22","1026"
1/25/2022 19:39:19,"453","22,8","22","1026"
1/25/2022 19:44:19,"467","22,8","22","1026"
1/25/2022 19:49:19,"461","22,8","22","1026"
1/25/2022 19:54:19,"465","22,8","22","1026"
1/25/2022 19:59:19,"452","22,8","22","1026"
1/25/2022 20:04:19,"455","22,8","22","1026"
1/25/2022 20:09:19,"452","22,7","23","1026"
1/25/2022 20:14:19,"448","22,8","23","1026"
1/25/2022 20:19:19,"463","22,7","23","1026"
1/25/2022 20:24:19,"457","22,7","23","1026"
1/25/2022 20:29:19,"449","22,7","23","1026"
1/25/2022 20:34:19,"448","22,7","23","1026"
1/25/2022 20:39:19,"455","22,7","23","1026"
1/25/2022 20:44:19,"454","22,7","23","1026"
1/25/2022 20:49:19,"455","22,7","23","1026"
1/25/2022 20:54:19,"454","22,7","23","1026"
1/25/2022 20:59:19,"453","22,7","23","1026"
1/25/2022 21:04:19,"448","22,7","23","1026"
1/25/2022 21:09:19,"450","22,7","23","1026"
1/25/2022 21:14:19,"448","22,7","23","1026"
1/25/2022 21:19:19,"443","22,7","23","1026"
1/25/2022 21:24:19,"444","22,7","23","1026"
1/25/2022 21:29:19,"435","22,7","23","1026"
1/25/2022 21:34:19,"458","22,7","23","1026"
1/25/2022 21:39:19,"452","22,7","23","1026"
1/25/2022 21:44:19,"445","22,7","23","1026"
1/25/2022 21:49:19,"454","22,7","23","1026"
1/25/2022 21:54:19,"451","22,7","23","1026"
1/25/2022 21:59:19,"445","22,7","24","1026"
1/25/2022 22:04:19,"454","22,7","24","1026"
1/25/2022 22:09:19,"443","22,7","24","1026"
1/25/2022 22:14:19,"454","22,7","24","1026"
1/25/2022 22:19:19,"447","22,7","24","1026"
1/25/2022 22:24:19,"455","22,7","24","1026"
1/25/2022 22:29:19,"455","22,7","24","1026"
1/25/2022 22:34:19,"464","22,7","24","1026"
1/25/2022 22:39:19,"459","22,7","24","1026"
1/25/2022 22:44:19,"455","22,7","24","1026"
1/25/2022 22:49:19,"459","22,7","24","1026"
1/25/2022 22:54:19,"471","22,7","24","1026"
1/25/2022 22:59:19,"462","22,7","24","1026"
1/25/2022 23:04:19,"470","22,7","24","1026"
1/25/2022 23:09:19,"479","22,7","24","1026"
1/25/2022 23:14:19,"473","22,8","24","1026"
1/25/2022 23:19:19,"480","22,8","24","1026"
1/25/2022 23:24:19,"485","22,8","24","1026"
1/25/2022 23:29:19,"488","22,8","24","1026"
1/25/2022 23:34:19,"486","22,8","24","1026"
1/25/2022 23:39:19,"482","22,8","24","1026"
1/25/2022 23:44:19,"494","22,8","24","1026"
1/25/2022 23:49:19,"482","22,8","24","1026"
1/25/2022 23:54:19,"490","22,8","24","1026"
1/25/2022 23:59:19,"499","22,8","24","1026"
1/26/2022 0:04:19,"500","22,8","24","1026"
1/26/2022 0:09:19,"488","22,8","24","1026"
1/26/2022 0:14:19,"488","22,8","24","1026"
1/26/2022 0:19:19,"497","22,8","24","1026"
1/26/2022 0:24:19,"491","22,8","24","1026"
1/26/2022 0:29:19,"481","22,8","24","1026"
1/26/2022 0:34:19,"493","22,9","25","1026"
1/26/2022 0:39:19,"483","22,8","24","1026"
1/26/2022 0:44:19,"496","22,9","25","1026"
1/26/2022 0:49:19,"488","22,9","25","1026"
1/26/2022 0:54:19,"484","22,9","25","1026"
1/26/2022 0:59:19,"491","22,8","25","1026"
1/26/2022 1:04:19,"491","22,9","25","1026"
1/26/2022 1:09:19,"495","22,8","25","1026"
1/26/2022 1:14:19,"490","22,9","25","1026"
1/26/2022 1:19:19,"502","22,9","24","1026"
1/26/2022 1:24:19,"499","22,9","25","1026"
1/26/2022 1:29:19,"492","22,9","25","1026"
1/26/2022 1:34:19,"490","22,9","25","1026"
1/26/2022 1:39:19,"492","22,9","25","1026"
1/26/2022 1:44:19,"487","22,9","25","1026"
1/26/2022 1:49:19,"487","22,9","25","1026"
1/26/2022 1:54:19,"488","22,9","25","1026"
1/26/2022 1:59:19,"481","23,0","25","1026"
1/26/2022 2:04:19,"488","22,9","25","1026"
1/26/2022 2:09:19,"491","22,9","25","1026"
1/26/2022 2:14:19,"488","22,9","25","1027"
1/26/2022 2:19:19,"490","22,9","25","1026"
1/26/2022 2:24:19,"482","22,9","25","1026"
1/26/2022 2:29:19,"509","22,9","25","1026"
1/26/2022 2:34:19,"497","22,9","25","1026"
1/26/2022 2:39:19,"497","22,9","25","1026"
1/26/2022 2:44:19,"492","22,9","25","1026"
1/26/2022 2:49:19,"489","22,9","24","1026"
1/26/2022 2:54:19,"494","22,9","24","1026"
1/26/2022 2:59:19,"486","22,9","24","1026"
1/26/2022 3:04:19,"495","23,0","25","1026"
1/26/2022 3:09:19,"496","23,0","24","1026"
1/26/2022 3:14:19,"501","22,9","24","1026"
1/26/2022 3:19:19,"489","23,0","24","1026"
1/26/2022 3:24:19,"482","23,0","24","1026"
1/26/2022 3:29:19,"490","23,0","24","1026"
1/26/2022 3:34:19,"495","23,0","24","1026"
1/26/2022 3:39:19,"496","23,0","24","1026"
1/26/2022 3:44:19,"491","23,0","24","1026"
1/26/2022 3:49:19,"495","23,0","24","1026"
1/26/2022 3:54:19,"496","23,0","24","1026"
1/26/2022 3:59:19,"497","23,0","24","1026"
1/26/2022 4:04:19,"497","23,0","24","1025"
1/26/2022 4:09:19,"486","23,0","24","1025"
1/26/2022 4:14:19,"496","23,0","24","1025"
1/26/2022 4:19:19,"486","23,0","24","1025"
1/26/2022 4:24:19,"498","23,0","24","1025"
1/26/2022 4:29:19,"492","23,0","24","1025"
1/26/2022 4:34:19,"487","23,0","24","1025"
1/26/2022 4:39:19,"492","23,0","24","1025"
1/26/2022 4:44:19,"497","23,0","24","1025"
1/26/2022 4:49:19,"483","23,0","24","1025"
1/26/2022 4:54:19,"483","23,0","24","1025"
1/26/2022 4:59:19,"492","23,0","24","1025"
1/26/2022 5:04:19,"485","23,0","24","1025"
1/26/2022 5:09:19,"489","23,0","24","1025"
1/26/2022 5:14:19,"495","23,0","24","1025"
1/26/2022 5:19:19,"487","23,0","24","1025"
1/26/2022 5:24:19,"485","23,0","24","1025"
1/26/2022 5:29:19,"490","23,0","24","1025"
1/26/2022 5:34:19,"490","23,0","24","1025"
1/26/2022 5:39:19,"481","23,0","24","1025"
1/26/2022 5:44:19,"487","23,0","24","1025"
1/26/2022 5:49:19,"478","23,0","24","1026"
1/26/2022 5:54:19,"484","23,0","24","1026"
1/26/2022 5:59:19,"486","23,0","24","1026"
1/26/2022 6:04:19,"483","23,0","24","1026"
1/26/2022 6:09:19,"483","23,0","24","1026"
1/26/2022 6:14:19,"474","23,0","24","1026"
1/26/2022 6:19:19,"478","22,9","24","1026"
1/26/2022 6:24:19,"476","22,9","24","1026"
1/26/2022 6:29:19,"468","22,9","24","1026"
1/26/2022 6:34:19,"464","22,9","24","1026"
1/26/2022 6:39:19,"475","22,9","24","1026"
1/26/2022 6:44:19,"470","22,9","24","1026"
1/26/2022 6:49:19,"476","22,8","24","1026"
1/26/2022 6:54:19,"468","22,8","24","1026"
1/26/2022 6:59:19,"456","22,8","24","1025"
1/26/2022 7:04:19,"477","22,8","24","1025"
1/26/2022 7:09:19,"463","22,8","24","1025"
1/26/2022 7:14:19,"465","22,8","24","1025"
1/26/2022 7:19:19,"469","22,8","24","1025"
1/26/2022 7:24:19,"478","22,7","24","1026"
1/26/2022 7:29:19,"476","22,7","24","1026"
1/26/2022 7:34:19,"469","22,7","24","1026"
1/26/2022 7:39:19,"475","22,7","24","1026"
1/26/2022 7:44:19,"478","22,7","24","1026"
1/26/2022 7:49:19,"473","22,7","24","1026"
1/26/2022 7:54:19,"467","22,7","24","1026"
1/26/2022 7:59:19,"482","22,7","24","1026"
1/26/2022 8:04:19,"482","22,7","24","1026"
1/26/2022 8:09:19,"478","22,7","24","1026"
1/26/2022 8:14:19,"469","22,7","24","1026"
1/26/2022 8:19:19,"456","22,7","24","1026"
1/26/2022 8:24:19,"475","22,6","24","1026"
1/26/2022 8:29:19,"475","22,6","24","1026"
1/26/2022 8:34:19,"475","22,6","24","1026"
1/26/2022 8:39:19,"469","22,6","24","1026"
1/26/2022 8:44:19,"468","22,6","24","1026"
1/26/2022 8:49:19,"467","22,6","24","1026"
1/26/2022 8:54:19,"471","22,6","24","1026"
1/26/2022 8:59:19,"475","22,6","23","1026"
1/26/2022 9:04:19,"518","22,5","22","1026"
1/26/2022 9:09:19,"558","22,5","20","1026"
1/26/2022 9:14:19,"490","22,5","19","1026"
1/26/2022 9:19:19,"484","22,6","19","1026"
1/26/2022 9:24:19,"492","22,6","16","1026"
1/26/2022 9:29:19,"477","22,6","15","1026"
1/26/2022 9:34:19,"484","22,7","14","1026"
1/26/2022 9:39:19,"504","22,7","14","1026"
1/26/2022 9:44:19,"476","22,8","13","1026"
1/26/2022 9:49:19,"488","22,8","13","1026"
1/26/2022 9:54:19,"482","22,9","12","1026"
1/26/2022 9:59:19,"472","22,9","12","1026"
1/26/2022 10:04:19,"468","23,0","11","1026"
1/26/2022 10:09:19,"466","23,0","11","1026"
1/26/2022 10:14:19,"471","23,0","11","1026"
1/26/2022 10:19:19,"476","23,1","10","1026"
1/26/2022 10:24:19,"480","23,1","10","1026"
1/26/2022 10:29:19,"473","23,1","10","1026"
1/26/2022 10:34:19,"479","23,2","9","1026"
1/26/2022 10:39:19,"478","23,2","9","1026"
1/26/2022 10:44:19,"485","23,2","9","1026"
1/26/2022 10:49:19,"486","23,3","11","1026"
1/26/2022 10:54:19,"493","23,3","9","1026"
1/26/2022 10:59:19,"477","23,3","9","1026"
1/26/2022 11:04:19,"484","23,3","9","1026"
1/26/2022 11:09:19,"469","23,3","8","1026"
1/26/2022 11:14:19,"481","23,2","8","1026"
1/26/2022 11:19:19,"474","23,2","8","1026"
1/26/2022 11:24:19,"480","23,2","8","1026"
1/26/2022 11:29:19,"472","23,2","8","1026"
1/26/2022 11:34:19,"476","23,2","7","1026"
1/26/2022 11:39:19,"473","23,2","7","1026"
1/26/2022 11:44:19,"463","23,1","7","1026"
1/26/2022 11:49:19,"466","23,1","7","1026"
1/26/2022 11:54:19,"450","23,1","7","1026"
1/26/2022 11:59:19,"458","23,1","7","1026"
1/26/2022 12:04:19,"450","23,1","7","1026"
1/26/2022 12:09:19,"465","23,1","7","1026"
1/26/2022 12:14:19,"466","23,0","7","1026"
1/26/2022 12:19:19,"468","23,0","6","1026"
1/26/2022 12:24:19,"462","23,0","6","1026"
1/26/2022 12:29:19,"463","23,0","6","1026"
1/26/2022 12:34:19,"448","23,0","6","1026"
1/26/2022 12:39:19,"453","23,0","6","1026"
1/26/2022 12:44:19,"449","22,9","6","1026"
1/26/2022 12:49:19,"440","22,9","6","1026"
1/26/2022 12:54:19,"465","22,9","6","1026"
1/26/2022 12:59:19,"455","22,9","6","1026"
1/26/2022 13:04:19,"463","22,9","6","1026"
1/26/2022 13:09:19,"450","22,9","6","1026"
1/26/2022 13:14:19,"454","22,9","6","1026"
1/26/2022 13:19:19,"471","22,9","6","1026"
1/26/2022 13:24:19,"459","22,8","5","1026"
1/26/2022 13:29:19,"440","22,9","5","1026"
1/26/2022 13:34:19,"456","22,9","5","1025"
1/26/2022 13:39:19,"461","22,8","5","1025"
1/26/2022 13:44:19,"458","22,8","5","1025"
1/26/2022 13:49:19,"457","22,8","5","1025"
1/26/2022 13:54:19,"452","22,8","5","1025"
1/26/2022 13:59:19,"460","22,8","5","1025"
1/26/2022 14:04:19,"457","22,8","5","1025"
1/26/2022 14:09:19,"446","22,8","5","1026"
1/26/2022 14:14:19,"456","22,8","5","1025"
1/26/2022 14:19:19,"450","22,8","5","1025"
1/26/2022 14:24:19,"458","22,7","5","1026"
1/26/2022 14:29:19,"452","22,8","5","1025"
1/26/2022 14:34:19,"447","22,8","5","1025"
1/26/2022 14:39:19,"455","22,8","6","1025"
1/26/2022 14:44:19,"447","22,7","5","1025"
1/26/2022 14:49:19,"449","22,7","5","1025"
1/26/2022 14:54:19,"431","22,7","5","1025"
1/26/2022 14:59:19,"405","22,8","5","1025"
1/26/2022 15:04:19,"382","22,7","5","1025"
1/26/2022 15:09:19,"363","22,7","5","1025"
1/26/2022 15:14:19,"344","22,7","5","1025"
1/26/2022 15:19:19,"359","22,7","5","1025"
1/26/2022 15:24:19,"345","22,7","5","1025"
1/26/2022 15:29:19,"367","22,7","5","1025"
1/26/2022 15:34:19,"395","22,7","5","1025"
1/26/2022 15:39:19,"415","22,7","4","1025"
1/26/2022 15:44:19,"440","22,7","4","1025"
1/26/2022 15:49:19,"440","22,7","4","1025"
1/26/2022 15:54:19,"443","22,7","4","1025"
1/26/2022 15:59:19,"426","22,7","5","1025"
1/26/2022 16:04:19,"442","22,7","4","1025"
1/26/2022 16:09:19,"440","22,7","5","1025"
1/26/2022 16:14:19,"443","22,7","5","1025"
1/26/2022 16:19:19,"454","22,7","6","1025"
1/26/2022 16:24:19,"450","22,7","7","1024"
1/26/2022 16:29:19,"461","22,7","7","1025"
1/26/2022 16:34:19,"452","22,8","8","1025"
1/26/2022 16:39:19,"462","22,8","8","1025"
1/26/2022 16:44:19,"463","22,8","9","1025"
1/26/2022 16:49:19,"471","22,8","9","1025"
1/26/2022 16:54:19,"467","22,8","10","1025"
1/26/2022 16:59:19,"464","22,8","10","1025"
1/26/2022 17:04:19,"471","22,8","10","1025"
1/26/2022 17:09:19,"471","22,7","15","1025"
1/26/2022 17:14:19,"466","22,4","16","1025"
1/26/2022 17:19:19,"479","22,2","18","1025"
1/26/2022 17:24:19,"488","22,0","18","1025"
1/26/2022 17:29:19,"466","22,0","20","1025"
1/26/2022 17:34:19,"504","22,0","19","1025"
1/26/2022 17:38:19,"540","22,1","19","1025"
1/26/2022 17:39:19,"540","22,1","19","1025"
1/26/2022 17:43:19,"540","22,2","19","1025"
1/26/2022 17:44:19,"540","22,2","19","1025"
1/26/2022 17:48:19,"556","22,3","19","1025"
1/26/2022 17:49:19,"556","22,3","19","1025"
1/26/2022 17:53:19,"543","22,4","19","1025"
1/26/2022 17:54:19,"543","22,4","19","1025"
1/26/2022 17:58:19,"541","22,4","19","1025"
1/26/2022 18:03:19,"529","22,5","19","1025"
1/26/2022 18:08:19,"541","22,5","19","1025"
1/26/2022 18:13:19,"540","22,5","19","1025"
1/26/2022 18:18:19,"520","22,5","18","1025"
1/26/2022 18:23:19,"518","22,5","18","1025"
1/26/2022 18:28:19,"531","22,5","18","1025"
1/26/2022 18:33:19,"516","22,4","18","1025"
1/26/2022 18:38:19,"527","22,4","18","1025"
1/26/2022 18:43:19,"509","22,4","18","1025"
1/26/2022 18:48:19,"507","22,4","18","1025"
1/26/2022 18:53:19,"515","22,4","18","1025"
1/26/2022 18:58:19,"506","22,3","18","1025"
1/26/2022 19:03:19,"502","22,3","18","1025"
